,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
104,105,Jul 28,False,TOR,"L,1-3",37,33,1,6,1,0,0,1,4,0,10,0,0,0,1,1,1,0,0.257,0.335,0.407,0.741,9,11,R,A.Burnett(69),TBR,2008
105,106,Jul 29,False,TOR,"W,3-0",35,32,3,6,1,2,1,3,3,0,10,0,0,0,0,0,0,1,0.257,0.334,0.407,0.741,5,11,R,R.Halladay(63),TBR,2008
106,107,Jul 30,False,TOR,"W,3-2",36,34,3,9,3,1,1,2,1,1,8,0,1,0,0,1,0,0,0.257,0.333,0.408,0.741,6,10,R,S.Richmond(46),TBR,2008
107,108,Aug 1,True,DET,"W,5-2",35,31,5,9,2,2,2,3,4,0,7,0,0,0,0,0,3,2,0.257,0.334,0.41,0.744,6,11,R,Z.Miner(38),TBR,2008
108,109,Aug 2,True,DET,"W,9-3",42,34,9,11,5,0,1,8,7,0,11,1,0,0,1,0,2,1,0.258,0.335,0.411,0.746,9,10,L,K.Rogers(24),TBR,2008
109,110,Aug 3,True,DET,"W,6-5",41,36,6,8,1,0,2,6,3,0,9,1,1,0,1,1,0,0,0.257,0.335,0.411,0.746,6,13,R,A.Galarraga(69),TBR,2008
110,111,Aug 4,True,CLE,"L,2-5",38,35,2,8,1,0,0,2,2,0,4,1,0,0,1,1,0,0,0.257,0.334,0.41,0.744,9,10,L,C.Lee(53),TBR,2008
111,112,Aug 5,True,CLE,"W,8-4",40,32,8,10,2,2,3,8,6,0,7,1,0,1,0,1,1,0,0.257,0.335,0.413,0.748,8,9,R,R.Hernández(39),TBR,2008
112,113,Aug 6,True,CLE,"W,10-7",39,35,10,12,3,0,3,10,4,0,6,0,0,0,1,1,1,1,0.258,0.336,0.416,0.751,5,9,L,J.Sowers(45),TBR,2008
113,114,Aug 7,False,SEA,"L,1-2",34,30,1,5,1,0,0,0,3,0,7,1,0,0,0,2,0,0,0.257,0.335,0.414,0.749,6,10,R,F.Hernández(72),TBR,2008
114,115,Aug 8,False,SEA,"W,5-3",39,36,5,10,1,0,1,3,3,1,3,0,0,0,1,2,1,0,0.258,0.335,0.414,0.749,7,9,R,C.Silva(38),TBR,2008
115,116,Aug 9,False,SEA,"W,8-7",54,45,8,13,3,0,1,8,7,0,8,1,0,1,2,1,1,0,0.258,0.336,0.414,0.75,13,10,L,R.Rowland-Smith(42),TBR,2008
116,117,Aug 10,False,SEA,"W,11-3",47,41,11,13,2,1,3,11,6,0,9,0,0,0,1,0,2,0,0.259,0.337,0.416,0.753,9,10,R,R.Dickey(21),TBR,2008
117,118,Aug 12,False,OAK,"L,1-2",37,31,1,6,2,0,0,1,5,0,5,0,0,1,1,0,0,1,0.258,0.336,0.415,0.751,9,11,L,G.Gonzalez(54),TBR,2008
118,119,Aug 13,False,OAK,"W,3-2",40,34,3,8,1,0,2,3,5,1,12,1,0,0,0,0,1,1,0.258,0.336,0.415,0.751,10,11,R,J.Duchscherer(56),TBR,2008
119,120,Aug 14,False,OAK,"W,7-6",53,43,7,13,3,1,1,7,9,1,11,0,0,1,0,2,0,0,0.258,0.337,0.416,0.753,10,12,R,S.Gallagher(42),TBR,2008
120,121,Aug 15,False,TEX,"W,7-0",43,39,7,13,2,0,4,6,4,0,12,0,0,0,1,2,1,0,0.259,0.338,0.418,0.756,9,10,R,K.Millwood(30),TBR,2008
121,122,Aug 16,False,TEX,"L,0-3",30,29,0,3,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0.258,0.336,0.416,0.753,3,9,L,M.Harrison(84),TBR,2008
122,123,Aug 17,False,TEX,"W,7-4",37,35,7,10,4,0,2,7,2,0,1,0,0,0,0,1,0,0,0.258,0.336,0.418,0.754,3,10,R,D.Nippert(19),TBR,2008
123,124,Aug 18,True,LAA,"W,6-4",38,34,6,13,0,0,2,5,2,0,3,1,1,0,0,1,0,0,0.259,0.337,0.419,0.756,8,10,R,J.Garland(35),TBR,2008
124,125,Aug 19,True,LAA,"W,4-2",33,27,4,5,1,0,0,4,5,0,12,0,1,0,1,0,0,0,0.259,0.337,0.417,0.754,5,10,R,E.Santana(72),TBR,2008
125,126,Aug 20,True,LAA,"L,4-5",36,34,4,9,2,1,0,4,2,0,10,0,0,0,0,1,1,1,0.259,0.337,0.417,0.754,5,12,R,J.Weaver(58),TBR,2008
126,127,Aug 22,False,CHW,"W,9-4",45,40,9,14,5,1,3,9,5,1,7,0,0,0,0,0,1,0,0.26,0.338,0.42,0.758,9,9,L,J.Danks(49),TBR,2008
127,128,Aug 23,False,CHW,"W,5-3",37,35,5,8,1,0,0,5,2,0,6,0,0,0,0,0,0,0,0.259,0.337,0.419,0.756,5,11,R,J.Vázquez(54),TBR,2008
128,129,Aug 24,False,CHW,"L,5-6",43,40,5,8,3,0,1,5,3,1,9,0,0,0,2,1,0,0,0.259,0.336,0.418,0.755,8,9,L,M.Buehrle(51),TBR,2008
129,130,Aug 26,True,TOR,"L,2-6",35,34,2,7,0,0,0,2,0,0,11,1,0,0,0,0,0,0,0.258,0.336,0.417,0.752,6,13,R,R.Halladay(59),TBR,2008
130,131,Aug 27,True,TOR,"W,1-0",29,28,1,5,0,0,1,1,0,0,11,0,1,0,0,0,0,0,0.258,0.335,0.416,0.751,4,10,L,D.Purcey(79),TBR,2008
131,132,Aug 28,True,TOR,"W,3-2",35,32,3,10,2,1,2,3,2,0,3,0,0,1,0,0,1,0,0.258,0.335,0.417,0.752,8,11,R,J.Litsch(44),TBR,2008
132,133,Aug 29,True,BAL,"W,14-3",49,39,14,15,3,1,3,14,9,1,4,0,0,1,1,0,1,0,0.259,0.336,0.42,0.756,11,10,R,J.Guthrie(13),TBR,2008
133,134,Aug 30,True,BAL,"W,10-9",49,37,10,13,7,0,0,9,9,0,7,3,0,0,1,1,0,0,0.26,0.338,0.421,0.759,14,10,L,C.Waters(25),TBR,2008
134,135,Aug 31,True,BAL,"W,10-4",44,33,10,12,4,0,1,9,7,1,7,3,0,1,1,1,1,0,0.261,0.339,0.422,0.762,10,11,L,B.Burres(21),TBR,2008
135,136,Sep 2,True,NYY,"L,2-7",39,37,2,12,4,0,0,2,2,0,11,0,0,0,0,1,0,0,0.261,0.339,0.422,0.762,10,12,R,M.Mussina(51),TBR,2008
