,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
94,95,Jul 26,True,MIL,"W,4-1",30,28,4,7,1,0,3,4,1,0,2,0,1,0,0,1,0,0,0.268,0.341,0.398,0.739,2,11,L,M.Caldwell(53),BAL,1980
95,96,Jul 27,True,MIL,"W,5-4",50,47,5,14,3,0,1,5,2,0,6,0,0,1,1,0,1,0,0.268,0.341,0.398,0.739,11,14,L,B.Travers(49),BAL,1980
96,97,Jul 29,False,TEX,"W,4-3",38,33,4,8,0,0,1,3,4,0,8,0,1,0,1,0,3,0,0.268,0.34,0.397,0.738,7,10,R,C.Hough(61),BAL,1980
97,98,Jul 30,False,TEX,"W,3-2",36,33,3,8,3,0,0,3,3,0,6,0,0,0,1,0,0,0,0.268,0.34,0.397,0.737,6,10,R,G.Perry(64),BAL,1980
98,99,Jul 31,False,TEX,"L,4-7",40,35,4,8,2,0,1,4,5,0,7,0,0,0,0,0,0,0,0.267,0.34,0.397,0.737,9,13,R,F.Jenkins(54),BAL,1980
99,100,Aug 1,True,MIN,"W,3-2",36,31,3,9,0,0,0,3,5,0,4,0,0,0,2,2,0,0,0.268,0.34,0.396,0.736,9,13,R,R.Erickson(55),BAL,1980
100,101,Aug 2,True,MIN,"W,9-2",39,33,9,10,5,0,0,5,4,0,4,0,0,2,1,0,1,0,0.268,0.341,0.396,0.737,6,11,R,F.Arroyo(31),BAL,1980
101,102,Aug 3,True,MIN,"W,7-2",37,32,7,9,1,0,1,7,4,0,3,0,0,1,1,1,0,0,0.268,0.341,0.396,0.737,6,11,L,D.Jackson(34),BAL,1980
102,103,Aug 5,True,CHW,"W,8-2",39,35,8,11,0,0,2,8,4,0,7,0,0,0,1,1,1,0,0.268,0.341,0.397,0.738,7,12,R,L.Hoyt(32),BAL,1980
103,104,Aug 6,True,CHW,"W,4-1",33,29,4,7,2,0,2,4,3,0,2,1,0,0,0,1,0,0,0.268,0.341,0.398,0.739,5,10,L,B.Burns(51),BAL,1980
104,105,Aug 7,True,CHW,"W,2-1",30,28,2,6,1,0,0,1,2,0,3,0,0,0,1,3,0,0,0.268,0.341,0.397,0.738,4,12,L,S.Trout(67),BAL,1980
105,106,Aug 8,False,NYY,"W,5-2",41,36,5,10,3,0,1,5,4,0,5,0,1,0,0,0,0,0,0.268,0.341,0.397,0.738,9,12,L,R.Guidry(57),BAL,1980
106,107,Aug 9,False,NYY,"W,4-2",37,36,4,10,3,1,1,4,0,0,2,0,1,0,0,0,1,0,0.268,0.34,0.398,0.739,6,11,L,T.Underwood(48),BAL,1980
107,108,Aug 10,False,NYY,"W,6-5",41,37,6,11,3,1,1,6,4,0,2,0,0,0,0,0,0,0,0.268,0.34,0.4,0.74,8,14,L,T.John(39),BAL,1980
108,109,Aug 11,False,KCR,"W,2-1",34,33,2,6,1,0,1,2,1,1,4,0,0,0,0,0,0,0,0.268,0.339,0.399,0.738,5,10,L,L.Gura(70),BAL,1980
109,110,Aug 12,False,KCR,"L,3-4",35,35,3,11,1,0,0,3,0,0,3,0,0,0,1,3,2,0,0.268,0.339,0.398,0.737,5,14,L,P.Splittorff(51),BAL,1980
110,111,Aug 13,False,KCR,"L,1-6",33,32,1,6,2,0,0,1,1,0,3,0,0,0,0,0,0,1,0.267,0.338,0.397,0.735,5,10,R,R.Gale(73),BAL,1980
111,112,Aug 14,True,NYY,"W,6-1",36,31,6,9,1,0,3,6,4,0,3,0,1,0,0,1,0,0,0.267,0.338,0.399,0.737,6,10,L,T.Underwood(38),BAL,1980
112,113,Aug 15,True,NYY,"L,3-4",42,35,3,10,1,0,1,2,6,0,8,0,0,1,1,1,0,1,0.268,0.339,0.399,0.737,12,13,L,T.John(45),BAL,1980
113,114,Aug 16,True,NYY,"L,1-4",34,32,1,5,1,0,1,1,2,0,6,0,0,0,0,0,0,0,0.267,0.338,0.398,0.735,6,11,R,G.Perry(67),BAL,1980
114,115,Aug 17,True,NYY,"W,1-0",32,27,1,6,2,0,0,1,3,1,6,0,2,0,0,1,1,0,0.266,0.337,0.397,0.735,7,11,R,L.Tiant(65),BAL,1980
115,116,Aug 18,True,NYY,"W,6-5",40,31,6,9,3,1,0,6,7,0,6,0,1,1,1,0,0,1,0.267,0.338,0.398,0.736,10,11,L,R.Guidry(34),BAL,1980
116,117,Aug 19,False,CAL,"W,5-2",41,37,5,11,0,0,3,4,4,1,3,0,0,0,1,2,1,0,0.267,0.338,0.399,0.737,9,11,R,F.Martínez(46),BAL,1980
117,118,Aug 20,False,CAL,"W,6-5",44,40,6,10,1,1,2,6,4,1,8,0,0,0,0,0,1,0,0.267,0.338,0.4,0.738,8,13,L,F.Tanana(36),BAL,1980
118,119,Aug 21,False,CAL,"W,7-1",40,35,7,11,4,0,1,7,2,0,6,0,1,2,2,1,0,1,0.267,0.338,0.401,0.739,6,10,R,C.Knapp(44),BAL,1980
119,120,Aug 22,False,OAK,"W,3-2",35,31,3,8,2,0,1,3,3,0,2,0,0,1,0,2,1,1,0.267,0.338,0.401,0.739,5,11,R,S.McCatty(58),BAL,1980
120,121,Aug 23,False,OAK,"W,4-2",36,33,4,7,0,0,2,4,3,0,7,0,0,0,1,0,0,1,0.267,0.337,0.401,0.738,5,12,R,B.Kingman(61),BAL,1980
121,122,Aug 24,False,OAK,"W,3-0",38,34,3,10,2,0,0,3,2,0,3,0,1,1,1,2,0,0,0.267,0.337,0.4,0.738,8,12,R,M.Keough(37),BAL,1980
122,123,Aug 25,False,SEA,"L,5-10",39,37,5,12,2,0,2,5,2,0,2,0,0,0,0,1,0,0,0.267,0.338,0.402,0.739,7,12,R,G.Abbott(38),BAL,1980
123,124,Aug 26,False,SEA,"L,1-2",34,31,1,4,2,0,0,1,3,1,3,0,0,0,1,0,0,0,0.266,0.337,0.4,0.737,6,9,L,F.Bannister(75),BAL,1980
124,125,Aug 28,True,CAL,"W,13-8",51,48,13,26,8,0,0,12,2,0,2,1,0,0,0,1,0,0,0.269,0.339,0.403,0.742,14,11,L,D.LaRoche(21),BAL,1980
125,126,Aug 29,True,CAL,"L,0-5",32,31,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.269,0.338,0.402,0.74,5,9,R,F.Martínez(75),BAL,1980
126,127,Aug 30,True,CAL,"L,6-12",37,33,6,7,0,0,3,6,4,0,6,0,0,0,0,1,0,0,0.268,0.338,0.403,0.741,4,10,L,F.Tanana(36),BAL,1980
127,128,Aug 31,True,CAL,"W,5-0",34,28,5,9,1,0,1,2,4,0,1,0,2,0,0,2,1,0,0.269,0.338,0.403,0.741,5,10,R,C.Knapp(36),BAL,1980
128,129,Sep 1,True,SEA,"W,5-4",35,31,5,8,0,0,3,5,3,0,4,1,0,0,0,0,3,0,0.269,0.338,0.404,0.742,6,10,R,M.Parrott(42),BAL,1980
129,130,Sep 2,True,SEA,"W,10-4",38,34,10,12,2,0,2,10,4,1,6,0,0,0,1,3,1,0,0.269,0.339,0.405,0.744,4,10,R,J.Beattie(26),BAL,1980
130,131,Sep 3,True,SEA,"W,5-1",38,32,5,11,4,0,0,5,4,1,2,1,0,1,2,2,0,1,0.27,0.34,0.406,0.746,9,13,R,R.Dressler(47),BAL,1980
131,132,Sep 4,True,OAK,"L,1-7",32,32,1,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.269,0.339,0.405,0.743,4,11,R,M.Keough(72),BAL,1980
132,133,Sep 5,True,OAK,"W,8-7",39,32,8,5,2,0,2,7,6,0,7,0,0,1,3,0,0,0,0.269,0.338,0.405,0.743,5,14,R,M.Norris(70),BAL,1980
133,134,Sep 6,True,OAK,"L,2-3",36,32,2,8,2,0,1,2,4,0,1,0,0,0,0,1,0,0,0.268,0.338,0.405,0.743,7,11,R,R.Langford(60),BAL,1980
134,135,Sep 7,True,OAK,"L,2-5",37,33,2,6,1,0,0,2,3,0,5,0,0,1,2,1,0,0,0.268,0.338,0.403,0.741,8,11,R,S.McCatty(69),BAL,1980
135,136,Sep 8 (1),False,DET,"W,9-2",43,37,9,11,6,0,3,9,5,1,9,0,1,0,0,0,0,0,0.268,0.338,0.406,0.743,7,11,R,M.Wilcox(27),BAL,1980
