,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
123,124,Aug 24,False,CIN,"W,5-2",40,34,5,8,3,0,0,4,6,1,5,0,0,0,1,0,3,2,0.27,0.326,0.393,0.719,8,10,R,M.LaCoss(44),PIT,1980
124,125,Aug 25,True,ATL,"L,6-8",37,32,6,10,3,0,2,6,4,0,4,0,0,1,0,1,1,1,0.27,0.326,0.395,0.721,4,15,L,L.McWilliams(33),PIT,1980
125,126,Aug 26,True,ATL,"L,2-4",38,33,2,5,0,0,0,2,3,1,7,0,1,1,1,0,3,0,0.269,0.325,0.393,0.719,6,14,R,P.Niekro(62),PIT,1980
126,127,Aug 27,True,ATL,"L,4-7",38,34,4,8,2,0,1,4,4,0,4,0,0,0,0,0,0,1,0.269,0.325,0.393,0.718,7,16,R,R.Matula(52),PIT,1980
127,128,Aug 28,True,CIN,"L,0-4",34,33,0,7,1,0,0,0,1,0,6,0,0,0,0,1,1,0,0.269,0.325,0.392,0.717,7,14,R,P.Moskau(78),PIT,1980
128,129,Aug 29,True,CIN,"L,7-8",39,35,7,13,2,0,0,6,3,0,3,0,1,0,1,2,1,1,0.27,0.326,0.392,0.718,5,16,R,F.Pastore(29),PIT,1980
129,130,Aug 30,True,CIN,"L,3-5",37,35,3,9,4,1,0,3,1,0,6,0,0,1,0,0,1,0,0.27,0.325,0.392,0.718,7,13,R,T.Seaver(62),PIT,1980
130,131,Aug 31,True,CIN,"L,4-5",37,30,4,5,0,1,0,4,5,0,6,0,0,2,1,0,4,1,0.269,0.325,0.391,0.716,6,13,R,M.LaCoss(38),PIT,1980
131,132,Sep 1 (1),True,HOU,"L,4-10",38,34,4,8,1,0,3,4,3,0,7,1,0,0,0,1,1,0,0.269,0.325,0.392,0.717,7,16,R,K.Forsch(31),PIT,1980
132,133,Sep 1 (2),True,HOU,"W,7-5",39,32,7,9,4,0,2,7,6,0,3,0,0,1,0,0,1,0,0.269,0.325,0.394,0.719,8,12,R,G.Pladson(26),PIT,1980
133,134,Sep 3,True,HOU,"W,10-4",38,35,10,14,0,1,3,10,3,0,4,0,0,0,0,0,1,1,0.27,0.326,0.396,0.722,4,12,R,J.Andújar(21),PIT,1980
134,135,Sep 5,False,ATL,"L,4-7",35,33,4,8,0,0,1,4,1,0,3,0,1,0,1,0,1,1,0.269,0.326,0.396,0.721,4,17,L,L.McWilliams(52),PIT,1980
