,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
92,93,Jul 23,True,MIL,"W,4-0",9.0,4,0,0,0,1,6,0,0,3.78,31,,,,,0,0,30,2,0,0,0,0,1,2,1,Russ Goetz,R.Guidry (2-84-W),NYY,1980
93,94,Jul 25,False,KCR,"L,1-6",8.0,10,6,6,0,4,2,1,0,3.81,35,,,1.0,0.0,1,1,31,3,1,0,0,0,0,1,3,Durwood Merrill,"L.Tiant (34-24-L), R.Davis (3), T.Lollar (4)",NYY,1980
94,95,Jul 26,False,KCR,"W,5-4",9.0,7,4,4,0,4,8,1,1,3.81,38,,,1.0,0.0,1,0,33,1,0,0,0,0,0,1,2,Derryl Cousins,"T.Underwood (4-41), R.Gossage (3-W)",NYY,1980
95,96,Jul 27,False,KCR,"L,0-8",8.0,15,8,6,2,5,5,0,0,3.84,42,,,1.0,0.0,1,0,36,3,3,0,1,0,1,0,4,Marty Springstead,"T.John (4-10-L), D.Bird (4), T.Lollar (1), R.Davis (1)",NYY,1980
96,97,Jul 28,False,MIN,"W,7-6",10.0,15,6,4,2,3,5,1,1,3.84,47,,,5.0,1.0,0,0,41,2,1,1,2,0,1,1,4,Rick Reed,"R.May (5-45), R.Davis (0), T.Lollar (0-H), D.Bird (0-BW)",NYY,1980
97,98,Jul 29,False,MIN,"L,2-3",8.0,6,3,3,0,2,2,0,0,3.83,31,,,,,0,0,28,1,0,1,0,1,1,2,1,Steve Palermo,L.Tiant (3-58-L),NYY,1980
98,99,Jul 30,False,MIN,"L,1-2",9.2,12,2,2,0,1,3,0,0,3.81,39,,,1.0,0.0,0,1,38,3,0,0,0,0,0,2,3,Dave Phillips,"T.Underwood (3-53), R.Davis (1), R.Gossage (3-L)",NYY,1980
99,100,Jul 31,False,MIL,"W,7-6",11.0,12,6,5,1,4,3,1,0,3.82,50,,,1.0,0.0,0,0,44,4,0,1,2,0,2,1,3,Bill Haller,"T.John (3-37), D.Bird (2), R.Gossage (0-W)",NYY,1980
100,101,Aug 1,False,MIL,"W,9-4",9.0,9,4,4,0,0,3,3,0,3.82,35,,,0.0,0.0,0,0,35,0,0,0,0,0,0,1,2,Russ Goetz,"R.Guidry (8-48-W), D.Bird (0)",NYY,1980
101,102,Aug 2,False,MIL,"W,5-3",9.0,8,3,3,0,1,7,2,0,3.81,36,,,1.0,0.0,0,1,35,1,0,0,0,0,1,0,2,Ken Kaiser,"R.May (4-51-W), R.Gossage (1-Sv)",NYY,1980
102,103,Aug 3,False,MIL,"L,0-2",8.0,7,2,2,0,3,6,0,0,3.8,34,,,,,1,0,30,2,1,0,0,1,0,0,1,Rocky Roe,L.Tiant (4-63-L),NYY,1980
103,104,Aug 4,True,TEX,"W,10-4",9.0,8,4,4,0,2,7,2,0,3.8,34,,,0.0,0.0,1,2,31,1,2,0,0,1,0,1,2,Larry McCoy,"T.Underwood (4-65-W), T.Lollar (6-Sv)",NYY,1980
104,105,Aug 5,True,TEX,"L,1-8",9.0,16,8,8,0,4,0,2,1,3.84,45,,,0.0,0.0,0,0,38,3,1,0,2,0,0,1,3,Dan Morrison,"T.John (4-16-L), R.Davis (5), D.Bird (3)",NYY,1980
105,106,Aug 6,True,TEX,"W,2-1",9.0,5,1,1,0,2,3,1,0,3.81,34,,,0.0,0.0,1,0,32,2,0,0,0,0,1,1,2,Al Clark,"R.May (3-73-W), R.Gossage (3-Sv)",NYY,1980
106,107,Aug 8,True,BAL,"L,2-5",9.0,10,5,5,0,4,5,1,0,3.82,41,,,1.0,1.0,0,0,36,3,0,0,1,0,0,0,2,Derryl Cousins,"R.Guidry (6-57-L), R.Gossage (1)",NYY,1980
107,108,Aug 9,True,BAL,"L,2-4",9.0,10,4,4,0,0,2,1,0,3.82,37,,,1.0,1.0,1,0,36,3,1,0,1,0,0,0,3,Marty Springstead,"T.Underwood (4-48-L), R.Gossage (0), R.May (2)",NYY,1980
108,109,Aug 10,True,BAL,"L,5-6",9.0,11,6,6,0,4,2,1,0,3.84,41,,,,,0,0,37,3,1,0,0,0,0,0,1,Joe Brinkman,T.John (4-39-L),NYY,1980
